 2017-05-16 18:49:49,207 [P4100/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 2ms)
 2017-05-16 18:49:49,234 [P4100/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-05-16 18:49:49,237 [P4100/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 2ms)
 2017-05-16 18:49:49,238 [P4100/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-05-16 18:49:49,240 [P4100/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 2ms)
 2017-05-16 18:49:49,754 [P4100/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 18:49:49,937 [P4100/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 18:49:49,973 [P4100/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 18:49:50,010 [P4100/D2/T1] WARN  Umbraco.Core.Sync.DatabaseServerMessenger - No last synced Id found, this generally means this is a new server/install. The server will rebuild its caches and indexes and then adjust it's last synced id to the latest found in the database and will start maintaining cache updates based on that id
 2017-05-16 18:49:50,052 [P4100/D2/T1] INFO  umbraco.content - Load Xml from file...
 2017-05-16 18:49:50,053 [P4100/D2/T1] INFO  umbraco.content - Loaded Xml from file.
 2017-05-16 18:49:50,056 [P4100/D2/T1] INFO  umbraco.content - Loading content from database...
 2017-05-16 18:49:50,349 [P4100/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-05-16 18:49:50,359 [P4100/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-05-16 18:49:50,359 [P4100/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-05-16 18:49:50,364 [P4100/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1550ms)
 2017-05-16 18:49:51,120 [P4100/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:60222/umbraco (UmbracoModule request)
 2017-05-16 18:49:51,326 [P4100/D2/T7] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 18:54:35,694 [P4100/D2/T8] INFO  umbraco.content - Save Xml to file...
 2017-05-16 18:54:35,699 [P4100/D2/T12] INFO  umbraco.content - Saved Xml to file.
 2017-05-16 18:55:45,286 [P7068/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.2 application starting on MARK-PC
 2017-05-16 18:55:45,308 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-05-16 18:55:45,315 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-05-16 18:55:45,395 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-05-16 18:55:45,587 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 191ms)
 2017-05-16 18:55:45,597 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-05-16 18:55:45,601 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
 2017-05-16 18:55:45,601 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-05-16 18:55:45,606 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 4ms)
 2017-05-16 18:55:45,616 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-05-16 18:55:45,618 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
 2017-05-16 18:55:45,618 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-05-16 18:55:45,621 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 2ms)
 2017-05-16 18:55:45,648 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-05-16 18:55:45,651 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 2ms)
 2017-05-16 18:55:45,652 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-05-16 18:55:45,656 [P7068/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 4ms)
 2017-05-16 18:55:46,150 [P7068/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 18:55:46,337 [P7068/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 18:55:46,373 [P7068/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 18:55:46,410 [P7068/D2/T1] WARN  Umbraco.Core.Sync.DatabaseServerMessenger - No last synced Id found, this generally means this is a new server/install. The server will rebuild its caches and indexes and then adjust it's last synced id to the latest found in the database and will start maintaining cache updates based on that id
 2017-05-16 18:55:46,452 [P7068/D2/T1] INFO  umbraco.content - Load Xml from file...
 2017-05-16 18:55:46,453 [P7068/D2/T1] INFO  umbraco.content - Loaded Xml from file.
 2017-05-16 18:55:46,455 [P7068/D2/T1] INFO  umbraco.content - Loading content from database...
 2017-05-16 18:55:46,753 [P7068/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-05-16 18:55:46,763 [P7068/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-05-16 18:55:46,763 [P7068/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-05-16 18:55:46,768 [P7068/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1536ms)
 2017-05-16 18:55:47,339 [P7068/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:60222/umbraco (UmbracoModule request)
 2017-05-16 18:55:47,505 [P7068/D2/T7] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 18:55:48,272 [P7068/D2/T16] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 18:55:50,607 [P7068/D2/T8] INFO  umbraco.content - Save Xml to file...
 2017-05-16 18:55:50,611 [P7068/D2/T7] INFO  umbraco.content - Saved Xml to file.
 2017-05-16 18:57:48,227 [P7068/D2/T7] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-05-16 18:57:48,239 [P7068/D2/T7] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 11ms)
 2017-05-16 19:16:11,568 [P7988/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.2 application starting on MARK-PC
 2017-05-16 19:16:11,591 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-05-16 19:16:11,599 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-05-16 19:16:11,676 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-05-16 19:16:11,862 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 186ms)
 2017-05-16 19:16:11,872 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-05-16 19:16:11,875 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
 2017-05-16 19:16:11,876 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-05-16 19:16:11,880 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 4ms)
 2017-05-16 19:16:11,889 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-05-16 19:16:11,891 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
 2017-05-16 19:16:11,892 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-05-16 19:16:11,895 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 3ms)
 2017-05-16 19:16:11,923 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-05-16 19:16:11,926 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 2ms)
 2017-05-16 19:16:11,927 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-05-16 19:16:11,930 [P7988/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 2ms)
 2017-05-16 19:16:12,401 [P7988/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:16:12,607 [P7988/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:16:12,640 [P7988/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:16:12,675 [P7988/D2/T1] WARN  Umbraco.Core.Sync.DatabaseServerMessenger - No last synced Id found, this generally means this is a new server/install. The server will rebuild its caches and indexes and then adjust it's last synced id to the latest found in the database and will start maintaining cache updates based on that id
 2017-05-16 19:16:12,713 [P7988/D2/T1] INFO  umbraco.content - Load Xml from file...
 2017-05-16 19:16:12,714 [P7988/D2/T1] INFO  umbraco.content - Loaded Xml from file.
 2017-05-16 19:16:12,717 [P7988/D2/T1] INFO  umbraco.content - Loading content from database...
 2017-05-16 19:16:13,003 [P7988/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-05-16 19:16:13,012 [P7988/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-05-16 19:16:13,013 [P7988/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-05-16 19:16:13,017 [P7988/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1504ms)
 2017-05-16 19:16:13,528 [P7988/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:60222/umbraco (UmbracoModule request)
 2017-05-16 19:16:13,687 [P7988/D2/T7] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:16:14,437 [P7988/D2/T14] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:16:16,870 [P7988/D2/T8] INFO  umbraco.content - Save Xml to file...
 2017-05-16 19:16:16,880 [P7988/D2/T7] INFO  umbraco.content - Saved Xml to file.
 2017-05-16 19:18:38,676 [P8804/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.2 application starting on MARK-PC
 2017-05-16 19:18:38,697 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-05-16 19:18:38,705 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 6ms)
 2017-05-16 19:18:38,781 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-05-16 19:18:38,990 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 208ms)
 2017-05-16 19:18:39,014 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-05-16 19:18:39,022 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 7ms)
 2017-05-16 19:18:39,022 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-05-16 19:18:39,029 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 6ms)
 2017-05-16 19:18:39,038 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-05-16 19:18:39,040 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
 2017-05-16 19:18:39,041 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-05-16 19:18:39,044 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 2ms)
 2017-05-16 19:18:39,070 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-05-16 19:18:39,074 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 3ms)
 2017-05-16 19:18:39,074 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-05-16 19:18:39,077 [P8804/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 3ms)
 2017-05-16 19:18:39,565 [P8804/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:18:39,756 [P8804/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:18:39,791 [P8804/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:18:39,828 [P8804/D2/T1] WARN  Umbraco.Core.Sync.DatabaseServerMessenger - No last synced Id found, this generally means this is a new server/install. The server will rebuild its caches and indexes and then adjust it's last synced id to the latest found in the database and will start maintaining cache updates based on that id
 2017-05-16 19:18:39,869 [P8804/D2/T1] INFO  umbraco.content - Load Xml from file...
 2017-05-16 19:18:39,869 [P8804/D2/T1] INFO  umbraco.content - Loaded Xml from file.
 2017-05-16 19:18:39,872 [P8804/D2/T1] INFO  umbraco.content - Loading content from database...
 2017-05-16 19:18:40,168 [P8804/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-05-16 19:18:40,177 [P8804/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-05-16 19:18:40,178 [P8804/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-05-16 19:18:40,182 [P8804/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1576ms)
 2017-05-16 19:18:40,707 [P8804/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:60222/umbraco (UmbracoModule request)
 2017-05-16 19:18:40,909 [P8804/D2/T7] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:18:41,461 [P8804/D2/T14] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:18:44,028 [P8804/D2/T8] INFO  umbraco.content - Save Xml to file...
 2017-05-16 19:18:44,050 [P8804/D2/T7] INFO  umbraco.content - Saved Xml to file.
 2017-05-16 19:20:41,615 [P8804/D2/T10] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-05-16 19:20:41,615 [P8804/D2/T10] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 4ms)
 2017-05-16 19:21:10,514 [P8804/D2/T10] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:22:55,871 [P14644/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.2 application starting on MARK-PC
 2017-05-16 19:22:55,893 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-05-16 19:22:55,901 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-05-16 19:22:55,977 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-05-16 19:22:56,164 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 186ms)
 2017-05-16 19:22:56,173 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-05-16 19:22:56,176 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 2ms)
 2017-05-16 19:22:56,176 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-05-16 19:22:56,180 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 3ms)
 2017-05-16 19:22:56,189 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-05-16 19:22:56,192 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
 2017-05-16 19:22:56,192 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-05-16 19:22:56,195 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 2ms)
 2017-05-16 19:22:56,222 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-05-16 19:22:56,224 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 2ms)
 2017-05-16 19:22:56,225 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-05-16 19:22:56,228 [P14644/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 2ms)
 2017-05-16 19:22:56,690 [P14644/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:22:56,880 [P14644/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:22:56,916 [P14644/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:22:56,957 [P14644/D2/T1] WARN  Umbraco.Core.Sync.DatabaseServerMessenger - No last synced Id found, this generally means this is a new server/install. The server will rebuild its caches and indexes and then adjust it's last synced id to the latest found in the database and will start maintaining cache updates based on that id
 2017-05-16 19:22:57,003 [P14644/D2/T1] INFO  umbraco.content - Load Xml from file...
 2017-05-16 19:22:57,004 [P14644/D2/T1] INFO  umbraco.content - Loaded Xml from file.
 2017-05-16 19:22:57,006 [P14644/D2/T1] INFO  umbraco.content - Loading content from database...
 2017-05-16 19:22:57,303 [P14644/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-05-16 19:22:57,312 [P14644/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-05-16 19:22:57,313 [P14644/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-05-16 19:22:57,318 [P14644/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1501ms)
 2017-05-16 19:22:57,829 [P14644/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:60222/umbraco (UmbracoModule request)
 2017-05-16 19:22:58,000 [P14644/D2/T7] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:57:05,624 [P9004/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.2 application starting on MARK-PC
 2017-05-16 19:57:05,646 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-05-16 19:57:05,654 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-05-16 19:57:05,732 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-05-16 19:57:05,921 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 188ms)
 2017-05-16 19:57:05,931 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-05-16 19:57:05,934 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
 2017-05-16 19:57:05,935 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-05-16 19:57:05,939 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 3ms)
 2017-05-16 19:57:05,948 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-05-16 19:57:05,950 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 2ms)
 2017-05-16 19:57:05,951 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-05-16 19:57:05,954 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 2ms)
 2017-05-16 19:57:05,981 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-05-16 19:57:05,984 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 2ms)
 2017-05-16 19:57:05,985 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-05-16 19:57:05,987 [P9004/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 2ms)
 2017-05-16 19:57:06,486 [P9004/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:57:06,666 [P9004/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:57:06,699 [P9004/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-05-16 19:57:06,734 [P9004/D2/T1] WARN  Umbraco.Core.Sync.DatabaseServerMessenger - No last synced Id found, this generally means this is a new server/install. The server will rebuild its caches and indexes and then adjust it's last synced id to the latest found in the database and will start maintaining cache updates based on that id
 2017-05-16 19:57:06,778 [P9004/D2/T1] INFO  umbraco.content - Load Xml from file...
 2017-05-16 19:57:06,778 [P9004/D2/T1] INFO  umbraco.content - Loaded Xml from file.
 2017-05-16 19:57:06,781 [P9004/D2/T1] INFO  umbraco.content - Loading content from database...
 2017-05-16 19:57:07,069 [P9004/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-05-16 19:57:07,078 [P9004/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-05-16 19:57:07,078 [P9004/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-05-16 19:57:07,083 [P9004/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1512ms)
 2017-05-16 19:57:07,587 [P9004/D2/T7] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:60222/umbraco (UmbracoModule request)
 2017-05-16 19:57:07,750 [P9004/D2/T7] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:57:08,320 [P9004/D2/T16] WARN  Umbraco.Web.UmbracoModule - Umbraco has no content
 2017-05-16 19:57:10,934 [P9004/D2/T8] INFO  umbraco.content - Save Xml to file...
 2017-05-16 19:57:10,945 [P9004/D2/T7] INFO  umbraco.content - Saved Xml to file.
 2017-05-16 20:03:27,311 [P8976/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.3.2 application starting on MARK-PC
 2017-05-16 20:03:27,335 [P8976/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-05-16 20:03:27,343 [P8976/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-05-16 20:03:27,421 [P8976/D2/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-05-16 20:03:27,612 [P8976/D2/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 191ms)
